ILMN_1762337	6.76326109082607	0.14361
ILMN_2055271	6.5552386464644	0.27536
ILMN_1736007	6.50747271489569	0.63768
ILMN_2383229	6.54263145848469	0.37681
ILMN_1806310	6.55634259892315	0.37681
ILMN_1779670	6.45801751310096	0.92358
ILMN_2321282	6.60007801056819	0.2556
ILMN_1671474	6.55147616308355	0.45586
ILMN_1772582	6.57714709687444	0.39394
ILMN_1735698	6.51551245663506	0.66008
ILMN_1653355	6.55474624034288	0.35837
ILMN_1717783	6.60340231154761	0.10145
ILMN_1705025	6.55366101076579	0.40053
ILMN_1814316	6.46009406222792	0.93017
ILMN_2359168	6.68584260753896	0.14361
ILMN_1731507	6.53684461674327	0.52964
ILMN_1787689	6.84134288576687	0.08169
ILMN_1745607	6.53485233651313	0.28459
ILMN_2136495	6.52214336832727	0.72859
ILMN_1668111	6.51996124319099	0.71146
ILMN_2295559	6.49455900070218	0.69038
ILMN_1735045	6.45973912132605	0.89592
ILMN_1680754	7.80656313112433	0.00527
ILMN_2375184	6.78832318775007	0.06061
ILMN_1659452	6.97064357106713	0.04348
ILMN_1767388	7.07035767846832	0.03162
ILMN_1675204	6.44440656781396	0.9697
ILMN_1673870	6.52409683875511	0.48748
ILMN_1755321	6.58996060156896	0.1581
ILMN_1698554	6.57206409088658	0.55336
ILMN_1814092	6.56377993709673	0.48748
ILMN_1760414	6.50151454598867	0.53755
ILMN_2061446	6.53417198832825	0.10277
ILMN_1676336	7.07756882804939	0.03557
ILMN_1752884	6.55910974712998	0.44796
ILMN_1660703	6.55974312174262	0.34124
ILMN_1668851	6.53618880758423	0.56258
ILMN_2270015	6.50767949736235	0.55072
ILMN_1809959	6.56134564478806	0.51383
ILMN_2357031	6.54428102511024	0.20949
ILMN_1726986	6.5551184708873	0.69565
ILMN_1688755	7.76262935432674	0.00527
ILMN_1880387	6.53434281864084	0.80369
ILMN_1689211	6.48632603528681	0.72991
ILMN_1653165	7.32050692387174	0.00922
ILMN_1729835	6.5904384116779	0.16864
