ILMN_1762337	6.65537348652939	0.14361
ILMN_2055271	6.59136742251232	0.27536
ILMN_1736007	6.54278849947209	0.63768
ILMN_2383229	6.56822083594196	0.37681
ILMN_1806310	6.57521467542487	0.37681
ILMN_1779670	6.36838408325038	0.92358
ILMN_2321282	6.65898535356959	0.2556
ILMN_1671474	6.60805020848361	0.45586
ILMN_1772582	6.60573516678346	0.39394
ILMN_1735698	6.60529041961397	0.66008
ILMN_1653355	6.61122635082348	0.35837
ILMN_1717783	6.63318050605983	0.10145
ILMN_1705025	6.56576518286295	0.40053
ILMN_1814316	6.42647750607336	0.93017
ILMN_2359168	6.63219920036557	0.14361
ILMN_1731507	6.4353649027777	0.52964
ILMN_1787689	6.63900114831433	0.08169
ILMN_1745607	6.55588155954987	0.28459
ILMN_2136495	6.52981095046787	0.72859
ILMN_1668111	6.39967830013518	0.71146
ILMN_2295559	6.49751082741677	0.69038
ILMN_1735045	6.36838408325038	0.89592
ILMN_1680754	7.06726160462938	0.00527
ILMN_2375184	6.64235940311613	0.06061
ILMN_1659452	6.7059301734067	0.04348
ILMN_1767388	6.68777859701907	0.03162
ILMN_1675204	6.46500846715024	0.9697
ILMN_1673870	6.57828359986998	0.48748
ILMN_1755321	6.66679442909163	0.1581
ILMN_1698554	6.64135246787354	0.55336
ILMN_1814092	6.582448481127	0.48748
ILMN_1760414	6.56526669401822	0.53755
ILMN_2061446	6.64218890985362	0.10277
ILMN_1676336	6.86636720337745	0.03557
ILMN_1752884	6.52658378271174	0.44796
ILMN_1660703	6.60825008030606	0.34124
ILMN_1668851	6.42377559808488	0.56258
ILMN_2270015	6.534866065549	0.55072
ILMN_1809959	6.58081372055976	0.51383
ILMN_2357031	6.59675854370382	0.20949
ILMN_1726986	6.54977017680118	0.69565
ILMN_1688755	7.42701871585929	0.00527
ILMN_1880387	6.60066752450379	0.80369
ILMN_1689211	6.57386117784651	0.72991
ILMN_1653165	7.34466284418833	0.00922
ILMN_1729835	6.62541915818316	0.16864
ILMN_1662364	9.73418392712952	0
ILMN_1674698	7.48557834361749	0.01449
ILMN_1700461	7.38344489476314	0.04216
ILMN_1784269	6.93377800622857	0.06324
ILMN_1698189	6.88322635201235	0.04611
ILMN_2096191	6.65174682336873	0.05929
