ILMN_1762337	6.66947269675749	0.14361
ILMN_2055271	6.60976535613646	0.27536
ILMN_1736007	6.46590984960213	0.63768
ILMN_2383229	6.59303592708843	0.37681
ILMN_1806310	6.5768317013392	0.37681
ILMN_1779670	6.46670896704773	0.92358
ILMN_2321282	6.67192418315264	0.2556
ILMN_1671474	6.55512859834979	0.45586
ILMN_1772582	6.59151603057009	0.39394
ILMN_1735698	6.5386494636652	0.66008
ILMN_1653355	6.63503402024301	0.35837
ILMN_1717783	6.60404720073082	0.10145
ILMN_1705025	6.50339428212915	0.40053
ILMN_1814316	6.33031238442213	0.93017
ILMN_2359168	6.62895557505792	0.14361
ILMN_1731507	6.46026050620203	0.52964
ILMN_1787689	6.63955232021304	0.08169
ILMN_1745607	6.54713907345427	0.28459
ILMN_2136495	6.55512859834979	0.72859
ILMN_1668111	6.44698592697469	0.71146
ILMN_2295559	6.54210472361447	0.69038
ILMN_1735045	6.45862862275951	0.89592
ILMN_1680754	7.12875697933313	0.00527
ILMN_2375184	6.7045832951179	0.06061
ILMN_1659452	6.69793017833324	0.04348
ILMN_1767388	6.73312533934115	0.03162
ILMN_1675204	6.36339479422942	0.9697
ILMN_1673870	6.55093030248366	0.48748
ILMN_1755321	6.6647388418868	0.1581
ILMN_1698554	6.6378730705581	0.55336
ILMN_1814092	6.60107445655458	0.48748
ILMN_1760414	6.49558499173584	0.53755
ILMN_2061446	6.73688897347281	0.10277
ILMN_1676336	7.28001823395945	0.03557
ILMN_1752884	6.51826023747295	0.44796
ILMN_1660703	6.56957316795436	0.34124
ILMN_1668851	6.52020910962755	0.56258
ILMN_2270015	6.48151215894713	0.55072
ILMN_1809959	6.59884537423277	0.51383
ILMN_2357031	6.60270990090192	0.20949
ILMN_1726986	6.43496351220499	0.69565
ILMN_1688755	7.51075989289249	0.00527
ILMN_1880387	6.53571009534634	0.80369
ILMN_1689211	6.53511571373001	0.72991
ILMN_1653165	7.37973382554237	0.00922
ILMN_1729835	6.6310758228619	0.16864
ILMN_1662364	9.79556961665006	0
ILMN_1674698	6.99490780574703	0.01449
ILMN_1700461	7.4310651312169	0.04216
ILMN_1784269	6.74569341312203	0.06324
ILMN_1698189	7.04076464408709	0.04611
ILMN_2096191	6.69990406616544	0.05929
ILMN_1678323	6.86736578376248	0.01976
ILMN_2157219	6.59025952139274	0.59552
ILMN_1703743	9.09306463076848	0
ILMN_1699334	6.33558737149235	0.96179
ILMN_1687609	6.59535502449657	0.4058
ILMN_2068874	6.77651852985272	0.01976
ILMN_1670117	6.73387484988105	0.02503
ILMN_1805104	6.60811290595458	0.49671
ILMN_2404407	6.76266796730285	0.04611
ILMN_1766054	7.26664134549922	0.00527
ILMN_1753388	7.74955075992982	0
ILMN_2070570	6.60675474204087	0.46772
ILMN_2232084	6.74453364050943	0.03162
ILMN_1750250	6.63012103255779	0.04611
ILMN_2361400	6.6310758228619	0.20949
ILMN_1704579	6.55818239728013	0.4585
ILMN_1687636	6.57307339563433	0.19763
ILMN_1747627	6.9618321561689	0.01713
ILMN_1758523	6.63585887911453	0.14493
ILMN_1794965	6.61278747977446	0.1805
ILMN_1722286	6.58413606736979	0.62978
ILMN_1784176	6.3613753124657	0.9025
ILMN_1749001	6.50686131672327	0.74572
ILMN_1701551	6.59362849628576	0.68116
ILMN_1795507	6.49195306149158	0.90909
ILMN_1729894	6.49845358216711	0.69565
ILMN_1743205	7.53011972682695	0
ILMN_2259319	6.52966935343025	0.89855
ILMN_2129886	6.5780420197134	0.66667
ILMN_1796801	6.57476728786154	0.49539
ILMN_1720501	6.61982565460097	0.37681
ILMN_1668446	6.63530656675077	0.11462
ILMN_1812070	6.95334706958983	0.01976
ILMN_2094875	6.63083502329904	0.16864
ILMN_1665730	6.89353225628903	0.02372
ILMN_2232066	6.51230059169635	0.55072
ILMN_1767349	6.74802290046502	0.08037
ILMN_1658257	6.60922577475826	0.4361
ILMN_2193980	6.68376485169127	0.07905
ILMN_1687840	6.98734069395877	0.00264
ILMN_2102422	6.6660307521424	0.06192
ILMN_1788928	6.58896584686387	0.49934
ILMN_2343047	6.64555440093984	0.67721
ILMN_2343048	6.73537871397706	0.55336
ILMN_2335302	6.60490718123409	0.25033
ILMN_1802404	6.68077864084164	0.15679
ILMN_1776119	6.66023937512825	0.21476
ILMN_2358714	6.62149725742556	0.16864
ILMN_1732140	6.57264405480209	0.27009
ILMN_1713008	6.58266975668555	0.69829
ILMN_1762093	6.62884048482454	0.05797
ILMN_1709092	6.68929167872021	0.14361
ILMN_1678409	7.0737259330253	0.00527
ILMN_1774344	6.60848897088087	0.74967
ILMN_1676278	6.64593028675965	0.49539
ILMN_1717466	6.87101457832949	0.00791
ILMN_1677814	9.88763247706118	0
ILMN_1788457	7.62906121219201	0.00264
